Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
bandcmechanicalhartwell.com,bandcmechanicalhartwell.com,$100,,10,0,0,,Automotive And Vehicles,40667039,bandc@hartcom.net,,twitter.com/bandcmechanical,instagram.com/bandcmechanicalhartwell,Hartwell,GA,30643,US,2021-01-22,2023-10-12,2016-07-30,2023-10-12,,Wix,,-,-,-,-
bangbangautodetailing.com,bangbangautodetailing.com,$250,,,,,,Automotive And Vehicles,Outside Top 100m,878-9967bangbangdetail@outlook.comPowered,,,,,,,,2022-05-05,2023-10-10,2022-04-18,2023-10-10,,Netlify,,-,-,-,-
baqueroshvac.com,baqueroshvac.com,$100,,,,,Happy Hadley LLC,Technology And Computing,Outside Top 100m,adrian@baqueroshvac.com,,,,,,,,2023-03-20,2023-10-10,2022-08-02,2023-10-10,,Wix,,-,-,-,-
barecarpetcleaning.com,barecarpetcleaning.com,$100,$15019,,,,Bare Carpet Cleaning,Business And Industrial,79229902,,,,,Flagstaff,AZ,86004,US,2020-11-19,2023-10-13,2015-02-02,2023-10-13,Wix Stores,Wix,,-,-,-,-
barefootconcretecoatings.com,barefootconcretecoatings.com,$250,,0,0,0,Barefoot Concrete Coatings,Business And Industrial,59514787,,,,,,,,,2023-03-20,2023-10-13,2020-07-22,2023-10-13,,WordPress,,-,-,-,-
barnelectricservices.com,barnelectricservices.com,$250,$31073,,,,Barn Electric Services,Automotive And Vehicles,27428708,info@barnelectricservices.com,,,,Alpine,CA,91901,US,2018-04-08,2023-10-12,2017-10-30,2023-10-12,Squarespace Add to Cart,Squarespace,,-,-,-,California CCPA
barnetthvacexperts.com,barnetthvacexperts.com,$100,,0,0,0,Barnett Heating & Cooling Michigan HVAC Experts Financing Available,,Outside Top 100m,,,,,,,,,2023-03-21,2023-10-10,2023-02-21,2023-10-10,,WordPress,,-,-,-,-
baroumesbackflows.com,baroumesbackflows.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-08-31,2023-10-10,2021-11-22,2023-10-10,,Google My Business,,-,-,-,-
bartenbros.com,bartenbros.com,$250,,50,0,0,Barten Bros. Junk & Clean Up,Business And Industrial,45852038,adb@bartenbros.com;info@bartenbros.com,,twitter.com/BartenBros,instagram.com/bartenbros,,NJ,08060,US,2020-03-03,2023-10-18,2013-10-17,2023-10-18,,WordPress,CHIIRP,Top 10m,-,-,-
bartushplumbing.com,bartushplumbing.com,$250,$18760,,,,,,Outside Top 100m,paul@bartushplumbing.com,,,,,,,,2023-08-15,2023-10-10,2023-08-15,2023-10-10,Wix Stores,Wix,,-,-,-,-
basindoor.com,basindoor.com,$250,,,,,,Automotive And Vehicles,Outside Top 100m,,,,,Myton,UT,84052,US,2021-07-31,2023-10-10,2011-02-02,2023-10-13,,GoDaddy Website Builder,,-,-,-,-
basinwatersolutions.com,basinwatersolutions.com,$250,$629,0,0,0,Basin Water Solutions,Business And Industrial,83826572,,,,,Wimberley,TX,78676,US,2019-01-02,2023-10-17,2012-04-21,2023-10-17,WooCommerce Checkout,WordPress;Storefront WooTheme,CHIIRP,Top 50m,-,-,-
batesairandheat.com,batesairandheat.com,$500,$62690,0,0,0,,Business And Industrial,15126156,steven@batesairandheat.com,,,,,,,,2022-05-21,2023-07-19,2020-09-13,2023-10-16,Ecwid,Duda,,Top 50m,-,-,-
bathartrefinishing.com,bathartrefinishing.com,$100,,500,0,0,Bath Art Refinishing,Home And Garden,40926559,BathArtFL@yahoo.com,,twitter.com/BathArt_LLC,instagram.com/bathartfl,,FL,32810,US,2023-03-21,2023-09-10,2015-01-27,2023-10-16,,WordPress,,Top 50m,-,-,-
bathtubreglazingcincinnati.com,bathtubreglazingcincinnati.com,$100,,0,0,0,Fitzgerald's Creative Coatings,Home And Garden,15117861,,,,,Williamsburg,OH,45176,US,2018-01-10,2023-10-18,2016-12-12,2023-10-18,,WordPress,,Top 50m,-,-,-
batstorats.com,batstorats.com,$100,,250,0,0,Bats to Rats,Home And Garden,16129123,info@batstorats.com,,twitter.com/BatsToRats,instagram.com/batstorats,,,,,2023-04-30,2023-10-10,2015-11-10,2023-10-16,,WordPress,,Top 50m,-,-,-
baxterhvacservices.com,baxterhvacservices.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2022-10-03,2023-10-10,2022-02-10,2023-10-10,,Google My Business,,-,-,-,-
bayareaoverhead.com,bayareaoverhead.com,$1000,$34283,100,0,0,Bay Area Overhead,Business And Industrial,27418075,sales@bayareaoverhead.com,,,instagram.com/bayareaoverhead,Elkton,MD,21921,US,2020-04-29,2023-10-16,2004-12-10,2023-10-17,Weebly eCommerce,Weebly,,-,-,-,-
bayareawhf.com,bayareawhf.com,$1000,,50,0,0,Bay Area Whole House Fans,Business And Industrial,44817063,,,twitter.com/bayareawhf,instagram.com/bayareawhf,Campbell,CA,95008,US,2022-08-21,2023-10-13,2015-06-18,2023-10-13,,WordPress,,-,-,-,California CCPA
bayshorecarpetcleaning.com,bayshorecarpetcleaning.com,$1000,,100,0,0,,Business And Industrial,30438586,,,,instagram.com/bayshorecarpetcleaning,Manchester Township,NJ,08759,US,2018-01-02,2023-09-10,2010-10-18,2023-10-10,,Webflow,,-,-,-,-
bayshoreplumbers.com,bayshoreplumbers.com,$100,,1000,0,0,Bayshoreplumbers,,17395394,bayshoreplumbers@gmail.com,,twitter.com/BayshorePlumber,instagram.com/bayshoreplumbers,Redwood City,CA,94063,US,2020-03-03,2023-10-17,2009-10-27,2023-10-17,,Wix,,-,-,-,California CCPA
baysidecarpetcleaning.org,baysidecarpetcleaning.org,$500,,,,,Bayside Carpet Cleaning,Business And Industrial,41369335,info@baysidecarpetcleaning.org;iinfo@baysidecarpetcleaning.org,,,instagram.com/baysidecarpetcleaning,Manahawkin,NJ,08050,US,2021-12-20,2023-10-18,2008-04-14,2023-10-18,,DNN Software,,-,-,-,-
bbbcarpetandtile.com,bbbcarpetandtile.com,$100,,250,0,0,Bb& LLC,Business And Industrial,68151648,,,,instagram.com/bbbcarpet_tilecleaning,,,,,2020-03-03,2023-10-10,2018-01-22,2023-10-10,,GoDaddy Website Builder,,-,-,-,-
bcbelectrical.net,bcbelectrical.net,$100,,0,0,0,BCB Electrical,Home And Garden,Outside Top 100m,,,,instagram.com/bcbelectrical,,,,,2023-04-30,2023-07-23,2021-03-04,2023-10-10,,WordPress,,-,-,-,-
bclutterfree.com,bclutterfree.com,$100,,,,,,Business And Industrial,83837806,,,,,,,,,2018-10-19,2023-10-10,2013-09-15,2023-10-13,,Wix,,-,-,-,-
bcsparklingcleaners.com,bcsparklingcleaners.com,$250,,,,,,Business And Industrial,Outside Top 100m,473-9008bcrentals21@gmail.comPowered,,,,,,,,2021-09-14,2023-10-10,2021-08-28,2023-10-10,,Netlify,,-,-,-,-
bcsplumber.com,bcsplumber.com,$250,,0,0,0,JBG Plumbing,Home And Garden,24267150,,,,,Austin,TX,78751,US,2020-04-07,2023-10-14,2015-06-15,2023-10-14,,WordPress,,-,-,-,-
bcwindowtint.com,bcwindowtint.com/*,$100,,0,0,0,,Technology And Computing,Outside Top 100m,bcwindowtint@gmail.comPhone,,,,Grover Beach,CA,93483,US,2023-03-21,2023-07-19,2015-01-19,2023-10-10,,WordPress,,-,-,-,California CCPA
bdcarpetcleaners.net,bdcarpetcleaners.net,$100,,0,0,0,,Business And Industrial,Outside Top 100m,wmgavette@bdcarpetcleaners.net;questions@bdcarpetcleaners.net,,twitter.com/bdcarpetcleaner,,Attica,MI,48412,US,2022-03-08,2023-10-14,2013-02-28,2023-10-14,,Newfold Digital,,-,-,-,-
beachncleanllc.com,beachncleanllc.com,$250,,,,,,Home And Garden,Outside Top 100m,312-9262beachnclean@protonmail.comPowered,,,,Navarre,FL,32566,US,2022-11-14,2023-07-14,2021-06-15,2023-10-10,,Netlify,,-,-,-,-
beachtownplumbers.com,beachtownplumbers.com,$250,,0,0,0,Beach Town Plumbers,Home And Garden,Outside Top 100m,,,,,Gulf Breeze,FL,32563,US,2021-06-17,2023-10-10,2021-01-24,2023-10-13,,,,-,-,-,-
bearandbisonresurfacing.com,bearandbisonresurfacing.com,$100,,0,0,0,,Home And Garden,33405845,contact@bearandbisonresurfacing.com,,,,,,,,2020-02-25,2023-10-10,2017-07-24,2023-10-14,,WordPress,,-,-,-,-
bearcatplumbing.com,bearcatplumbing.com,$100,$15019,0,0,0,Bearcat Plumbing LLC,Home And Garden,25339869,info@bearcatplumbing.com,,,,Aledo,TX,76008,US,2020-03-03,2023-10-14,2015-06-08,2023-10-14,Wix Stores,Wix,,-,-,-,-
bearelectrictx.com,bearelectrictx.com,$250,,,,,,,Outside Top 100m,bearelectric05@gmail.com,,,,,,,,2023-10-17,2023-10-17,2023-10-17,2023-10-17,,WordPress,,-,-,-,-
bearrepairs.com,bearrepairs.com,$500,,0,0,0,Bear Repairs LLC,,15177963,,,,,,,,,2021-10-31,2023-10-16,2013-08-07,2023-10-16,,WordPress,,Top 50m,-,-,-
bearriverheatingandairconditioning.com,bearriverheatingandairconditioning.com,$100,,0,0,0,Bear River Heating and Air Conditioning,Business And Industrial,Outside Top 100m,,,,,Logan,UT,84321,US,2022-10-04,2023-10-14,2021-02-12,2023-10-14,,WordPress,,-,-,-,-
beattheheatcorp.com,beattheheatcorp.com,$100,$8366,0,0,6,,Business And Industrial,37569191,iles@beattheheatcorp.com;jean@beattheheatcorp.com;estimates@beattheheatcorp.com;info@beattheheatcorp.com,,,,Margate,FL,33068,US,2022-06-26,2023-07-22,2017-10-04,2023-10-11,WooCommerce Checkout,WordPress,,-,-,-,-
beautifulhomehandyman.com,beautifulhomehandyman.com,$100,$15019,,,,Beautiful Home Handyman,Home And Garden,Outside Top 100m,daniel@beautifulhomehandyman.com;info@beautifulhomehandyman.com,,,,,,,,2018-10-25,2023-10-15,2017-02-05,2023-10-15,Wix Stores,Wix,,-,-,-,-
becoolachouston.com,becoolachouston.com,$500,,0,0,0,Be Cool AC and Heating,Art And Entertainment,26758348,,,,,Houston,TX,77095,US,2022-02-23,2023-10-11,2017-12-03,2023-10-16,,Synchrony;WordPress,,Top 50m,-,-,-
becoolairconditioning.com,becoolairconditioning.com,$100,,500,0,0,Be Cool Air Conditioning Inc,Business And Industrial,83850089,mirna@becoolairconditioning.com,,twitter.com/becoolairc,instagram.com/becoolair,Laredo,TX,78046,US,2021-10-31,2023-10-14,2009-11-24,2023-10-14,,WordPress,,-,-,-,-
bee-kleen.com,bee-kleen.com,$250,,0,0,0,Bee-Kleen Professional Carpet Cleaning & More,Business And Industrial,18342532,,,twitter.com/beekleenco,,Colorado Springs,CO,80920,US,2020-03-03,2023-10-10,2017-02-28,2023-10-16,,Weebly,,Top 50m,-,-,-
beecleaning.us,beecleaning.us,$100,$2188,,,,,Business And Industrial,Outside Top 100m,carpet@bclean.info,,,instagram.com/beeclean__,Brooklyn,NY,11224,US,2022-05-17,2023-10-10,2022-05-17,2023-10-10,,WordPress,,-,-,-,-
beefyfinance-home.com,beefyfinance-home.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-08-15,2023-08-31,2023-08-15,2023-10-10,,Wix,,-,-,-,-
beehiveplumbing.com,beehiveplumbing.com,$250,,10,0,0,Plumber Salt Lake City Beehive Plumbing SLC,Business And Industrial,10409924,scheduling@beehiveplumbing.com,,twitter.com/plumberinutah,instagram.com/beehiveplumbing,Centerville,UT,84014,US,2018-10-11,2023-10-17,2009-07-06,2023-10-17,WooCommerce Checkout,ServiceTitan;WordPress,,Top 5m,-,-,-
beeman-beeremoval.com,beeman-beeremoval.com,$100,,0,0,0,,Business And Industrial,20498141,info@beeman-beeremoval.com,,,,Phoenix,AZ,85032,US,2020-09-17,2023-09-10,2012-06-28,2023-10-10,,WordPress,,-,-,-,-
beeskneesplumbingandheating.ca,beeskneesplumbingandheating.ca,$1000,,0,0,0,,Home And Garden,67485890,info@beeskneesplumbingandheating.ca,,,,Vernon,BC,V1T,CA,2020-03-03,2023-10-14,2019-07-02,2023-10-16,,,,Top 50m,-,-,-
belairmobilemechanic.com,belairmobilemechanic.com,$100,,10,0,0,,Home And Garden,68934310,email-john@belairmobilemechanic.com;info@belairmobilemechanic.com,,,instagram.com/mechanicmymobile,Bel Air,MD,21015,US,2020-03-11,2023-10-14,2016-03-14,2023-10-16,,GoDaddy Website Builder,,Top 50m,-,-,-
belleairac.com,belleairac.com,$250,,0,0,0,Belle Air Inc Heating & Air,Business And Industrial,65648545,,,,,Orlando,FL,32828,US,2023-02-23,2023-10-10,2021-08-27,2023-10-16,,WordPress,,Top 50m,-,-,-
bellosteamclean.com,bellosteamclean.com,$250,,,,,,,Outside Top 100m,274-2541info@belloexpress.comPowered,,,,,,,,2022-11-24,2023-07-14,2019-11-02,2023-10-10,,Netlify,,-,-,-,California CCPA
belocooling.com,belocooling.com,$100,,0,0,0,BEL-O Cooling & Heating,Home And Garden,68106519,info@belocooling.com,,,,Lebanon,Illinois,62254,US,2023-01-28,2023-10-18,2011-02-02,2023-10-18,,Unbounce,,Top 50m,-,-,-
beltwayhvac.com,beltwayhvac.com,$250,,100,0,0,Beltway Air Conditioning & Heating,Business And Industrial,26732711,info@beltwayhvac.com,,twitter.com/BeltwayAC,instagram.com/beltwayairconditioning,,MD,21076,US,2022-10-01,2023-10-17,2017-12-04,2023-10-17,,WordPress,,Top 10m,-,-,-
bemounted.com,bemounted.com,$1000,,0,0,0,bemounted,Technology And Computing,48010990,,,,instagram.com/bemounted,,,,,2022-02-15,2023-10-10,2020-06-02,2023-10-10,,WordPress,,-,-,-,-
bendorcarpetcleaning.com,bendorcarpetcleaning.com,$100,,0,0,0,Bendo Carpet Cleaning,Home And Garden,17089823,,,,,,OR,,US,2018-11-29,2023-06-30,2010-06-27,2023-10-10,,WordPress,,-,-,-,-
benservicesnc.com,benservicesnc.com,$1000,,0,0,0,BenServicesNC LLC,,83865196,,,,,Concord,NC,28025,US,2022-12-23,2023-10-10,2021-03-22,2023-10-10,,Townsquare Interactive;WordPress,,-,-,-,-
bentonsinc.com,bentonsinc.com,$250,,,,,,Pets,41418925,andrew@bentonsinc.com;ciandrew@bentonsinc.com,,,,,MS,39760,US,2019-01-17,2023-10-14,2017-08-07,2023-10-14,,GoDaddy Website Builder,,-,-,-,-
bentosnowremoval.com,bentosnowremoval.com,$100,,100,0,0,Bento Snow Removal Services,Science,68248276,info@bentosnowremoval.com,,,instagram.com/bento_snow_removal,Somerville,MA,02145,US,2020-05-04,2023-10-10,2017-10-02,2023-10-15,,Wix,,-,-,-,-
bergeronplumbing.com,bergeronplumbing.com,$100,,,,,bergeron plumbing Inc,Home And Garden,27381004,admin@bergeronplumbing.com,,twitter.com/bergeronplumb,,Delray Beach,FL,33484,US,2023-03-21,2023-10-10,2015-01-27,2023-10-10,,GoDaddy Website Builder,,-,-,-,-
berksplumbingspecialist.com,berksplumbingspecialist.com,$100,$15019,,,,Berks Plumbing Specialist,Home And Garden,Outside Top 100m,berksplumbingspecialist@gmail.com,,,,,,,,2022-06-27,2023-10-10,2021-07-31,2023-10-16,Wix Stores,Wix,,Top 50m,-,-,-
bestappliancepa.com,bestappliancepa.com,$1000,,0,0,0,Best Appliance Repair LLC,,Outside Top 100m,,,,,Philadelphia,PA,19148,US,2023-05-16,2023-10-15,2023-05-16,2023-10-15,,Townsquare Interactive;WordPress,,-,-,-,-
bestautodetailerzanesville.com,bestautodetailerzanesville.com,$100,,,,,,Technology And Computing,79867470,thefastlaneauto@gmail.com,,,,,,,,2020-03-03,2023-10-17,2019-04-02,2023-10-17,,WordPress,,-,-,-,-
bestbugservice.com,bestbugservice.com,$100,,0,0,0,Pest Control Exterminator Arizona,Home And Garden,Outside Top 100m,,,,,,,,,2022-03-08,2023-08-31,2021-04-09,2023-10-01,,WordPress,,-,-,-,-
bestcincinnatichimney.com,bestcincinnatichimney.com,$100,,0,0,0,Best Cincinnati Chimney,Home And Garden,38366949,,,,,Cincinnati,OH,45244,US,2023-07-02,2023-10-15,2017-10-04,2023-10-15,,WordPress,,Top 50m,-,-,-
bestgaragedoorrepairandservice.com,bestgaragedoorrepairandservice.com,$1000,,0,0,0,Best Garage Door Repair and Service,Automotive And Vehicles,Outside Top 100m,info@bestgaragedoorrepairandservice.com,,,instagram.com/bestgaragedoorca,Irvine,CA,92618,US,2023-01-31,2023-10-15,2022-02-01,2023-10-15,,WordPress,,Top 50m,-,-,California CCPA
besthousecleaningllc.com,besthousecleaningllc.com,$100,,,,,Best House Cleaning LLC,Business And Industrial,Outside Top 100m,support@besthousecleaningllc.com,,,instagram.com/besthouse.cleaningllc,,NJ,07764,US,2023-02-21,2023-10-10,2023-02-21,2023-10-10,,WordPress,,-,-,-,-
bestownerdirect.com,bestownerdirect.com,$100,$13202,0,0,0,,Automotive And Vehicles,18239805,,,,,,OR,,US,2020-05-05,2023-10-15,2016-06-30,2023-10-16,Ecwid,Duda,,Top 50m,-,-,-
bestprorepair-cos.com,bestprorepair-cos.com,$250,,0,0,0,,,Outside Top 100m,support@bestprorepair.com,,,,Colorado Springs,CO,80920,US,2023-08-15,2023-10-15,2023-08-15,2023-10-15,,Contentful;WordPress,,-,-,-,-
bestprorepair.com,bestprorepair.com,$250,,0,0,0,,Home And Garden,55283173,support@bestprorepair.com,,,instagram.com/bestprocolorado,Aurora,CO,80013,US,2022-03-10,2023-10-15,2022-02-21,2023-10-16,,Contentful;WordPress,,Top 50m,-,-,-
bestserviceautoglass.com,bestserviceautoglass.com,$500,$34761,,,,Best Service Auto Glass,Automotive And Vehicles,13496249,,,,,San Francisco,CA,94114,US,2020-04-08,2023-10-15,2013-03-21,2023-10-15,Wix Stores,MyTime;Wix,,Top 50m,-,-,California CCPA
bestserviceautoglass.net,bestserviceautoglass.net,$100,,,,,,Technology And Computing,Outside Top 100m,,,,,Thousand Oaks,CA,91358,US,2020-03-03,2023-10-15,2019-07-02,2023-10-15,,Wix,,-,-,-,California CCPA
bestwayteam.com,bestwayteam.com,$250,,0,0,0,Best Way Carpet Cleaning,Home And Garden,17502719,,,,,,MI,48118,US,2021-04-19,2023-10-15,2008-07-04,2023-10-16,,WordPress,,Top 50m,-,-,-
bethanyair.com,bethanyair.com,$100,,0,0,0,Bethany Air,Business And Industrial,21003501,info@bethanyair.com,,,,Edgewater,MD,21037,US,2020-08-21,2023-10-16,2002-01-22,2023-10-16,,WordPress,,Top 50m,-,-,-
betterairsw.com,betterairsw.com,$100,,0,0,0,,Business And Industrial,66759481,brian@betterairsw.com,,,,Sun City,AZ,85373,US,2021-04-20,2023-10-15,2021-04-20,2023-10-15,,WordPress,,-,-,-,-
betterchoicehvac.com,betterchoicehvac.com,$500,,0,0,0,Better Choice Heating &amp; Air Conditioning,Automotive And Vehicles,24490822,,,,,Middletown,OH,45044,US,2020-04-08,2023-10-15,2004-08-05,2023-10-16,,WordPress,,Top 50m,-,-,-
betweencleaning.com,betweencleaning.com,$100,,0,0,0,Between Cleaning LLC,Business And Industrial,17171883,info@betweencleaning.com,,,instagram.com/betweencleaningllc,Rockville,MD,20850,US,2020-03-03,2023-10-15,2018-08-05,2023-10-15,,WordPress,,-,-,-,-
betzac.com,betzac.com,$500,,0,0,0,,Home And Garden,39927430,service@betzac.com,,,,Wylie,TX,75098,US,2020-03-03,2023-10-15,2019-01-12,2023-10-15,,Townsquare Interactive;WordPress,,-,-,-,-
beverlyhillskwikdry.com,beverlyhillskwikdry.com,$100,,,,,Beverly Hills Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,info@kwikdryLA.com,,,,,,,,2022-12-24,2023-10-15,2021-12-21,2023-10-15,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
bewleyplumbing.com,bewleyplumbing.com,$250,,0,0,0,Bewley Plumbing LLC,Home And Garden,26562587,info@bewleyplumbing.com,,twitter.com/bewleyplumbing,,Mckinney,TX,75069,US,2018-07-12,2023-10-11,2014-03-10,2023-10-11,,WordPress,,-,-,-,-
beyercarpetcleaning.com,beyercarpetcleaning.com,$100,,0,0,0,Just another WordPress site,Home And Garden,26807041,,,twitter.com/beyerclean,,San Antonio,Texas,78239,US,2020-03-11,2023-10-11,2013-04-18,2023-10-11,,WordPress,,-,-,-,-
beyerpressurewashing.com,beyerpressurewashing.com,$100,,0,0,0,Beyer Pressure Washing,Business And Industrial,70425415,,,,,San Antonio,Texas,78218,US,2021-02-20,2023-10-10,2020-11-15,2023-10-10,,WordPress,,-,-,-,-
beyondcleantile.com,beyondcleantile.com,$500,,0,0,0,Beyond Clean Tile,Business And Industrial,24802697,,,twitter.com/beyondcleantile,,Willis,Texas,77378,US,2023-01-26,2023-10-11,2016-06-30,2023-10-16,,WordPress,,Top 50m,-,-,-
beyondcoolheatingandair.com,beyondcoolheatingandair.com,$100,,0,0,0,Beyond Cool Heating and Air,Business And Industrial,54566173,,,twitter.com/heatingbeyond,instagram.com/beyondcoolheatingandair,,,,,2020-03-11,2023-10-10,2015-05-11,2023-10-11,,GoDaddy Website Builder,,-,-,-,California CCPA
beyondmaids.com,beyondmaids.com,$100,,0,0,0,Beyond Maids Inc,Home And Garden,3230712,,,,,Lindenhurst,NY,11757,US,2021-12-20,2023-10-10,2012-02-25,2023-10-10,,,,-,-,-,-
bftprecisionair.com,bftprecisionair.com,$100,,0,0,0,Precision Air HVAC,Style And Fashion,Outside Top 100m,,,,,Beaufort,SC,29907,US,2020-03-03,2023-10-10,2019-08-25,2023-10-10,,WordPress,,-,-,-,-
bhihvac.com,bhihvac.com,$100,,0,0,0,,,Outside Top 100m,charlene@msshvac.com,,,,Oak Island,NC,28465,US,2021-06-17,2023-10-10,2020-12-10,2023-10-10,,WordPress,,-,-,-,-
bickimerelectric.com,bickimerelectric.com,$100,,100,0,0,Bickimer Electric LLC,Business And Industrial,21628294,contact@bickimerelectric.com;mike@bickimerelectric.com,,twitter.com/bickimere,instagram.com/bickimerelectric,Olathe,KS,66061,US,2020-03-03,2023-10-13,2013-06-12,2023-10-16,,WordPress,,Top 50m,-,-,-
bidbirdypros.com,bidbirdypros.com,$250,,,,,,Technology And Computing,Outside Top 100m,488-8290gilhousen.company@gmail.comPowered,,,,,,,,2021-08-17,2023-10-10,2021-08-10,2023-10-10,,Netlify,,-,-,-,-
bigalshauling.com,bigalshauling.com,$250,,250,0,0,,Business And Industrial,Outside Top 100m,,,,instagram.com/bigals_hauling,Zebulon,NC,27597,US,2023-06-09,2023-09-11,2020-11-19,2023-10-01,,GoDaddy Website Builder,,-,-,-,-
bigbearheatingair.com,bigbearheatingair.com,$100,,,,,,,Outside Top 100m,office@bigbearheatingair.com,,,,Springville,UT,84663,US,2023-06-20,2023-10-11,2023-04-06,2023-10-11,,WordPress,,-,-,-,-
bigbearwindowcleaning.com,bigbearwindowcleaning.com,$100,,,,,Big Bear Window Cleaning,Business And Industrial,Outside Top 100m,"1992BigBearWC@gmail.comA, BigBearWC@gmail.comProfessional, StatesBigBearWC@gmail.com, adutchtouch1@gmail.com",,,,Big Bear Lake,CA,92315,US,2021-07-31,2023-10-10,2009-07-27,2023-10-10,,GoDaddy Website Builder,,-,-,-,California CCPA
bigcatjunkremoval.com,bigcatjunkremoval.com,$100,$15019,0,0,0,Big Cat Junk Removal,Business And Industrial,Outside Top 100m,,,,instagram.com/bigcatjunkremoval,Pewaukee,WI,53072,US,2022-05-30,2023-10-10,2022-02-10,2023-10-10,Wix Stores,Wix,,-,-,-,-
bigdawgjunkremoval.com,bigdawgjunkremoval.com,$250,$22149,,,,,Business And Industrial,Outside Top 100m,support@bigdawgjunkremoval.com,,,instagram.com/bigdawgjunkremoval,Dawsonville,GA,30534,US,2023-06-09,2023-07-20,2023-03-21,2023-10-10,Wix Stores,Workiz;Wix,,-,-,-,-
bigdrewautomotivedetail.com,bigdrewautomotivedetail.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-07-18,2023-10-10,2023-07-18,2023-10-10,,Google My Business,,-,-,-,-
bigfishac.com,bigfishac.com,$250,,0,0,0,Big Fish AC &,Technology And Computing,Outside Top 100m,brandon@bigfishac.com,,,,Lumberton,TX,77657,US,2020-03-11,2023-09-11,2017-06-12,2023-10-10,,WordPress,,-,-,-,-
bigsplashmarketing.com,maddenewagain.bigsplashmarketing.com,$100,,0,0,"2,301",,Business And Industrial,45893934,,,twitter.com/bigsplashweb,,Friendswood,TX,77546,US,2023-05-01,2023-06-17,2004-07-27,2023-10-19,WooCommerce Checkout,CPanel;WordPress,,Top 50m,-,-,-
bimmco.com,bimmco.com/*,$250,$7240,,,,www.bimmco.com,Real Estate,Outside Top 100m,candace@www.bimmco.com,,,,,,,CN,2023-07-06,2023-07-06,2013-09-15,2023-10-11,,WordPress,,-,-,-,-
binmedic.ca,binmedic.ca,$100,,100,0,0,Bin Medic,Business And Industrial,41828127,info@binmedic.ca,,,instagram.com/binmedic,,,,,2021-05-18,2023-10-11,2021-05-18,2023-10-16,,WordPress,,Top 10m,-,-,-
bioonebethesda.com,bioonebethesda.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,info@bioonebethesda.com,,,,Gaithersburg,MD,20899,US,2022-12-24,2023-10-11,2022-05-12,2023-10-11,,WordPress,,Top 50m,-,-,-
